"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81" "V82" "V83" "V84" "V85" "V86" "V87" "V88" "V89" "V90" "V91" "V92" "V93" "V94" "V95" "V96" "V97" "V98" "V99" "V100" "V101" "V102" "V103" "V104" "V105" "V106" "V107" "V108" "V109" "V110" "V111" "V112" "V113" "V114" "V115" "V116" "V117" "V118" "V119" "V120" "V121" "V122" "V123" "V124" "V125" "V126" "V127" "V128" "V129" "V130" "V131" "V132" "V133" "V134" "V135" "V136" "V137" "V138" "V139" "V140" "V141" "V142" "V143" "V144" "V145" "V146" "V147" "V148" "V149" "V150" "V151" "V152" "V153" "V154" "V155" "V156" "V157" "V158" "V159" "V160" "V161" "V162" "V163" "V164" "V165" "V166" "V167" "V168" "V169" "V170" "V171" "V172" "V173" "V174" "V175" "V176" "V177" "V178" "V179" "V180" "V181" "V182" "V183" "V184" "V185" "V186" "V187" "V188" "V189" "V190" "V191" "V192" "V193" "V194" "V195" "V196" "V197" "V198" "V199" "V200" "V201" "V202" "V203" "V204" "V205" "V206" "V207" "V208" "V209" "V210" "V211" "V212" "V213" "V214" "V215" "V216" "V217" "V218" "V219" "V220" "V221" "V222" "V223" "V224" "V225" "V226" "V227" "V228" "V229" "V230" "V231" "V232" "V233" "V234" "V235" "V236" "V237" "V238" "V239" "V240" "V241" "V242" "V243" "V244" "V245" "V246" "V247" "V248" "V249" "V250" "V251" "V252" "V253" "V254" "V255" "V256"
"658" -1 -1 -1 -1 -1 -0.802 0.688 -0.343 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.32 0.996 0.31 -0.996 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.154 1 0.946 -0.703 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.786 0.889 1 0.08 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.534 1 0.833 -0.931 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.963 0.828 1 0.917 -0.872 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.994 0.686 1 0.912 -0.882 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.797 0.946 1 0.973 -0.802 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.873 0.927 1 0.733 -0.972 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.581 0.999 1 0.271 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.077 1 1 -0.234 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.444 1 1 -0.313 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.286 1 1 -0.534 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.998 0.616 1 0.936 -0.865 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.401 0.991 1 -0.502 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.118 0.953 -0.581 -1 -1 -1 -1 -1 -1
"659" -1 -1 -1 -1 -1 -1 -0.282 0.899 -0.636 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.553 0.935 0.612 -0.97 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.523 1 -0.689 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.659 1 -0.351 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.369 1 -0.061 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.6 1 -0.292 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.262 1 -0.097 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.493 1 -0.233 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.439 1 0.058 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.99 0.755 1 -0.457 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.84 0.931 1 -0.593 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.395 1 1 -0.729 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.638 1 0.954 -0.961 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.407 1 1 -0.67 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.745 1 1 -0.332 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.989 0.338 0.711 -0.843 -1 -1 -1 -1 -1 -1
"660" -1 -1 -1 -1 -1 -0.591 0.842 0.064 -0.934 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.991 0.675 1 0.438 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.07 1 0.998 -0.601 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.699 0.989 1 0.001 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.643 1 0.617 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.447 1 0.99 -0.853 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.323 1 1 -0.625 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.536 1 1 -0.692 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.712 1 0.996 -0.577 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.975 0.9 1 0.773 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.76 0.98 1 0.592 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.182 1 1 0.223 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.378 1 1 -0.271 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.567 1 0.989 -0.857 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.593 1 0.667 -0.976 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.759 0.486 0.311 -1 -1 -1 -1 -1 -1 -1
"661" -1 -1 -1 -1 -1 -1 -1 -0.062 0.663 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.253 0.993 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.454 0.577 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.953 0.789 0.887 -0.993 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.972 0.747 1 -0.984 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.687 1 -0.977 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.68 1 -0.97 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.672 1 -0.962 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.665 1 -0.867 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.658 1 -0.484 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.65 1 -0.476 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.643 1 -0.469 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.635 1 -0.461 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.972 0.747 1 -0.454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.519 1 1 -0.843 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.924 0.604 0.723 -0.949 -1 -1 -1 -1 -1 -1
"662" -1 -1 -1 -1 -1 -1 -0.776 0.677 -0.498 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.363 1 0.02 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.53 1 -0.009 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.435 1 0.392 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.693 1 0.35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.65 1 0.307 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.608 1 0.265 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.566 1 0.223 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.522 1 0.179 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.48 1 0.137 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.438 1 0.082 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.395 1 -0.405 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.052 1 -0.447 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.147 1 -0.934 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.124 1 -0.141 -0.556 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.69 0.837 0.949 -0.513 -1 -1 -1 -1 -1 -1
"663" -1 -1 -1 -1 -1 -1 0.017 0.992 -0.341 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.176 1 0.689 -0.958 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.111 1 1 -0.914 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.821 1 0.907 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.668 1 0.731 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.49 1 0.554 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.147 1 0.376 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.372 1 -0.252 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.55 0.989 -0.532 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.895 0.8 0.828 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.789 0.944 0.651 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.829 1 0.506 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.84 0.946 0.937 -0.85 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.784 1 -0.301 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.058 1 0.901 0.181 -0.746 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.957 0.176 1 0.348 -0.9 -1 -1 -1 -1 -1
"664" -1 -1 -1 -1 -1 -1 -0.899 0.727 -0.196 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.583 0.985 0.358 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.435 0.417 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.337 0.476 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.278 0.535 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.219 0.595 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.159 0.654 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.255 0.682 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.404 0.223 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.685 0.128 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.908 0.029 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.989 0.923 -0.306 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.789 1 -0.397 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.886 0.937 -0.3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.454 0.216 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.716 0.614 -0.746 -1 -1 -1 -1 -1 -1
"665" -1 -1 -1 -1 -1 -1 -0.713 0.656 0.521 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.343 1 0.911 -0.925 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.67 1 0.928 -0.62 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.224 1 1 0.401 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.092 1 1 0.684 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.085 1 1 0.578 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.009 1 1 0.443 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.415 1 1 0.05 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.052 1 1 0.211 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.102 1 1 0.427 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.256 1 1 0.293 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.058 1 1 0.186 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.574 1 1 -0.235 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.509 1 1 -0.056 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.093 1 1 0.018 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.434 0.756 -0.034 -0.958 -1 -1 -1 -1 -1 -1
"666" -1 -1 -1 -1 -1 -1 0.371 0.672 -0.584 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.467 1 0.823 -0.902 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.421 1 1 -0.369 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.043 1 1 0.041 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.494 1 1 0.451 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.209 1 1 0.387 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.061 1 1 0.134 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.315 1 0.943 -0.695 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.315 1 0.979 -0.732 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.285 1 0.949 -0.83 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.365 1 0.829 -0.978 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.176 1 0.991 -0.731 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.414 1 0.996 -0.721 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.32 1 1 -0.378 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.163 1 0.969 -0.743 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.818 0.307 0.857 -0.885 -1 -1 -1 -1 -1 -1
"667" -1 -1 -1 -1 -1 -0.983 0.438 0.476 -0.725 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.235 1 0.69 -0.948 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.381 1 1 -0.025 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.838 0.951 1 0.575 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.774 0.982 1 0.738 -0.988 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.444 1 1 0.94 -0.875 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.096 1 1 0.886 -0.932 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.254 1 1 0.691 -0.958 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.159 1 1 0.559 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.189 1 1 0.464 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.536 1 1 0.1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.956 0.841 1 1 -0.216 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.909 0.888 1 1 -0.327 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.893 0.872 1 1 -0.422 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.143 1 1 0.121 -0.99 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.976 -0.088 0.93 0.642 -0.879 -1 -1 -1 -1 -1
"668" -1 -1 -1 -1 -1 -1 -0.903 0.094 1 0.285 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.214 1 1 0.724 -0.994 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.297 1 1 0.753 -0.959 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.08 1 1 0.657 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.61 1 1 0.126 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.79 0.981 1 1 -0.454 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.254 1 1 1 -0.433 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.432 1 1 1 -0.344 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.04 1 1 1 -0.461 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.05 1 1 1 -0.371 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.759 0.891 1 1 0.048 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.802 0.982 1 1 0.088 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.886 0.932 1 1 0.72 -0.878 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.867 0.873 1 1 1 -0.142 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.365 1 1 0.99 -0.112 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.848 0.793 0.94 -0.291 -0.986 -1 -1 -1 -1 -1
"669" -1 -1 -1 -1 -1 -1 -0.168 0.887 -0.31 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.517 0.994 0.91 -0.744 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.586 1 1 0.459 -0.995 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.358 0.998 1 0.822 -0.931 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.264 1 1 0.971 -0.798 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.055 1 1 0.581 -0.997 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.209 1 1 0.575 -0.999 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.944 0.814 1 1 0.568 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.932 0.81 1 1 -0.021 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.783 0.96 1 1 -0.32 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.761 0.982 1 0.994 -0.612 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.686 0.989 1 0.989 -0.616 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.891 0.875 1 1 -0.599 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.049 1 1 -0.244 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.698 0.594 1 0.722 -0.922 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.826 0.191 0.971 -0.745 -1 -1 -1 -1 -1
"670" -1 -1 -1 -1 -1 -1 -1 -0.12 1 -0.09 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.775 0.931 0.875 -0.682 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.126 1 0.49 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.033 1 0.389 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.116 1 0.656 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.133 1 0.497 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.026 1 0.337 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.186 1 0.178 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.137 1 0.016 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.022 1 -0.114 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.02 1 0.182 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.203 1 0.317 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.47 1 0.744 -0.822 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.751 1 1 -0.356 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.823 0.966 1 -0.751 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.333 0.489 -0.987 -1 -1 -1 -1 -1 -1
"671" -1 -1 -1 -1 -1 -1 -0.946 0.778 -0.895 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.743 0.997 0.4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.94 0.894 0.754 -0.998 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.956 0.859 0.971 -0.887 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.994 0.79 1 -0.561 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.999 0.744 1 -0.565 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.666 1 -0.597 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.448 1 -0.102 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.535 1 -0.217 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.373 1 -0.166 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.965 0.869 1 -0.087 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.972 0.88 1 -0.645 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.696 0.996 0.994 -0.781 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.143 1 0.932 -0.779 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.333 1 0.91 -0.954 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.965 0.474 0.398 -1 -1 -1 -1 -1 -1 -1
"672" -1 -1 -1 -1 -1 -1 -0.536 0.939 -0.325 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.662 0.998 1 -0.498 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.405 1 1 0.029 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.506 1 1 -0.003 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.487 1 1 0.298 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.835 0.98 1 -0.134 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.585 0.976 1 0.354 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.284 1 1 0.481 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.438 1 1 0.502 -0.986 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.459 1 1 0.244 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.374 1 1 0.251 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.075 1 1 0.166 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.986 0.597 1 1 -0.133 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 0.562 1 1 -0.032 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.005 1 1 -0.091 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -0.897 0.217 1 0.277 -1 -1 -1 -1 -1 -1
