"","deny","pirat","hirat","lvrat","phist","unemp","selfemp","insurance","condomin","afam","single","hschool"
"623",0,0.277999992370605,0.162000007629395,0.4,0,1.79999995231628,0,0,0,0,0,1
"624",0,0.32,0.23,0.744827586206897,0,4.30000019073486,0,0,0,0,0,1
"625",0,0.287999992370605,0.206000003814697,0.747826086956522,0,3.20000004768372,0,0,0,0,0,1
"626",0,0.482999992370605,0.340999984741211,0.746666666666667,0,4.30000019073486,1,0,0,0,0,1
"627",0,0.312000007629395,0.227000007629395,0.631578947368421,0,10.6000003814697,0,0,0,0,0,1
"628",0,0.297000007629395,0.222000007629395,0.574468085106383,0,3.20000004768372,0,0,0,0,1,1
"629",0,0.344000015258789,0.344000015258789,0.7,0,3.20000004768372,0,0,0,0,1,1
"630",0,0.362000007629395,0.262000007629395,0.490196078431373,0,3.09999990463257,0,0,0,0,0,1
"631",0,0.285,0.285,0.58679706601467,0,4.30000019073486,0,0,0,0,0,1
"632",0,0.322999992370605,0.263999996185303,0.75,0,3.20000004768372,0,0,0,0,0,1
"633",0,0.404000015258789,0.178999996185303,0.799145299145299,0,3.20000004768372,1,0,0,0,0,1
"634",0,0.316000003814697,0.215,0.89622641509434,0,3.09999990463257,0,0,0,1,0,1
"635",0,0.287999992370605,0.287999992370605,0.740740740740741,0,3.20000004768372,0,0,0,0,1,1
"636",0,0.357999992370605,0.316000003814697,0.6875,0,3.20000004768372,0,0,0,0,0,1
"637",0,0.29,0.29,0.74,0,3.90000009536743,0,0,0,0,0,1
"638",0,0.35,0.31,0.900900900900901,0,3.90000009536743,0,0,0,0,0,1
"639",0,0.34,0.23,0.775757575757576,1,3.90000009536743,0,0,0,0,0,1
"640",0,0.36,0.3,0.745454545454545,0,3.09999990463257,0,0,0,0,0,1
"641",1,0.27,0.22,0.725609756097561,1,10.6000003814697,0,0,0,0,0,1
"642",1,0.45,0.29,0.88780487804878,1,2,0,0,0,1,0,1
"643",0,0.32,0.22,0.85,0,1.79999995231628,0,0,0,0,0,1
"644",0,0.33,0.31,0.785714285714286,0,3.09999990463257,0,0,0,0,1,1
"645",0,0.46,0.3,0.851612903225806,1,3.20000004768372,0,0,1,0,0,1
"646",0,0.35,0.35,0.802197802197802,0,1.79999995231628,0,0,1,0,1,1
"647",0,0.35,0.31,0.774193548387097,0,3.20000004768372,0,0,0,0,1,1
"648",0,0.39,0.28,0.698412698412698,0,4.30000019073486,1,0,1,0,0,1
"649",0,0.46,0.31,0.615384615384615,0,3.90000009536743,0,0,0,0,0,1
"650",0,0.38,0.26,0.790697674418605,0,1.79999995231628,0,0,0,0,0,1
"651",0,0.27,0.27,0.8,0,3.90000009536743,0,0,0,0,0,1
"652",0,0.38,0.31,0.788059701492537,0,1.79999995231628,0,0,0,0,0,1
"653",0,0.22,0.21,0.451612903225806,0,2,0,0,0,0,0,1
"654",0,0.38,0.29,0.845161290322581,0,3.20000004768372,0,0,1,0,1,1
"655",0,0.37,0.28,0.684210526315789,0,3.09999990463257,0,0,0,0,0,1
"656",0,0.37,0.32,0.853846153846154,0,3.90000009536743,0,0,0,0,0,1
"657",0,0.28,0.28,0.76,0,1.79999995231628,0,0,0,0,0,1
"658",0,0.25,0.21,0.692307692307692,0,3.09999990463257,0,0,0,0,1,1
"659",0,0.26,0.23,0.208333333333333,0,3.20000004768372,0,0,0,0,0,1
"660",0,0.27,0.22,0.9375,0,4.30000019073486,0,0,0,0,0,1
"661",0,0.38,0.31,0.715384615384615,0,3.20000004768372,0,0,1,0,1,1
"662",0,0.35,0.32,0.751515151515151,0,2,0,0,0,0,0,1
"663",0,0.25,0.23,0.798245614035088,0,3.20000004768372,0,0,0,0,0,1
"664",0,0.38,0.32,0.796261682242991,0,3.90000009536743,0,0,0,0,0,1
"665",0,0.37,0.22,0.875,0,1.79999995231628,0,0,0,0,0,1
"666",0,0.27,0.26,0.620689655172414,0,3.90000009536743,0,0,0,0,1,1
"667",0,0.24,0.22,0.787564766839378,0,3.20000004768372,0,0,0,0,0,1
"668",0,0.36,0.27,0.675,0,10.6000003814697,0,0,0,0,0,1
"669",0,0.23,0.23,0.619469026548673,0,1.79999995231628,0,0,0,0,1,1
"670",0,0.33,0.31,0.713333333333333,0,10.6000003814697,0,0,0,0,0,1
"671",0,0.28,0.28,0.6,0,3.20000004768372,1,0,0,0,0,1
"672",0,0.33,0.18,0.757575757575758,0,3.09999990463257,0,0,0,0,1,1
"673",1,0.37,0.29,0.953333333333333,0,4.30000019073486,1,1,0,0,1,1
"674",0,0.32,0.24,0.918518518518519,0,3.20000004768372,0,0,0,0,0,1
"675",0,0.27,0.27,0.69672131147541,0,3.90000009536743,0,0,0,0,1,1
"676",0,0.28,0.28,0.951388888888889,0,4.30000019073486,0,0,0,0,0,1
"677",0,0.39,0.3,0.952380952380952,0,3.09999990463257,0,0,0,0,0,1
"678",0,0.38,0.31,0.938931297709924,0,3.20000004768372,0,0,0,0,0,1
"679",0,0.38,0.34,0.8,0,10.6000003814697,0,0,0,0,0,1
"680",1,0.38,0.31,0.947826086956522,0,3.20000004768372,0,1,1,0,1,1
"681",1,0.3,0.25,0.904,0,2,0,0,0,1,0,1
"682",0,0.39,0.25,0.857142857142857,0,2,0,0,0,1,0,1
"683",0,0.34,0.22,0.631970260223048,0,3.09999990463257,0,0,0,0,0,1
"684",0,0.19,0.17,0.340425531914894,0,3.20000004768372,1,0,0,0,0,1
"685",0,0.34,0.26,0.575384615384615,1,3.09999990463257,0,0,0,0,0,1
"686",0,0.33,0.32,0.518134715025907,0,3.20000004768372,0,0,0,0,1,1
"687",0,0.31,0.19,0.75,0,4.30000019073486,1,0,1,0,0,1
"688",0,0.29,0.28,0.8,0,3.90000009536743,0,0,1,1,0,1
"689",0,0.2,0.2,0.409356725146199,0,3.20000004768372,0,0,0,0,0,1
"690",0,0.45,0.34,0.545454545454545,0,3.20000004768372,0,0,0,0,0,1
"691",0,0.32,0.27,0.788888888888889,0,3.20000004768372,0,0,1,0,0,1
"692",0,0.2,0.09,0.777777777777778,0,3.20000004768372,1,0,1,0,0,1
"693",0,0.27,0.19,0.796511627906977,0,3.20000004768372,1,0,0,0,0,1
"694",0,0.13,0.11,0.354166666666667,0,1.79999995231628,0,0,0,0,1,1
"695",0,0.15,0.07,0.857142857142857,0,1.79999995231628,1,0,1,0,0,1
"696",0,0.1,0.02,0.8,0,3.20000004768372,1,0,0,0,0,1
"697",0,0.38,0.24,0.562913907284768,0,10.6000003814697,0,0,0,0,0,1
"698",0,0.22,0.13,0.793814432989691,0,3.90000009536743,0,0,1,0,0,1
"699",0,0.22,0.21,0.603351955307263,0,4.30000019073486,1,0,0,0,0,1
"700",0,0.13,0.12,0.8,0,3.20000004768372,1,0,1,0,0,1
"701",0,0.07,0.04,0.51219512195122,0,3.90000009536743,0,0,1,0,1,1
"702",1,0.36,0.3,0.591054313099042,0,3.09999990463257,0,0,0,0,1,1
"703",1,0.36,0.3,0.591054313099042,0,3.09999990463257,0,0,0,0,1,1
"704",0,0.246499996185303,0.244699993133545,0.795652173913043,0,3.20000004768372,0,0,0,0,0,1
"705",0,0.218999996185303,0.168999996185303,0.581818181818182,0,3.90000009536743,0,0,0,0,0,1
"706",1,0.312999992370605,0.213999996185303,0.942857142857143,0,3.90000009536743,0,1,0,0,0,1
"707",0,0.377000007629395,0.288999996185303,0.753012048192771,0,10.6000003814697,1,0,0,0,0,1
"708",0,0.121000003814697,0.0740000009536743,0.767123287671233,0,1.79999995231628,1,0,1,0,1,1
"709",0,0.318999996185303,0.28,0.754098360655738,0,3.20000004768372,0,0,1,0,0,1
"710",0,0.357000007629395,0.278999996185303,0.697761194029851,0,4.30000019073486,0,0,0,0,0,1
"711",0,0.377999992370605,0.213999996185303,0.761467889908257,0,3.20000004768372,1,0,1,0,1,1
"712",0,0.292999992370605,0.202999992370605,0.897727272727273,0,4.30000019073486,0,0,0,0,0,1
"713",0,0.380999984741211,0.297000007629395,0.771812080536913,0,4.30000019073486,0,0,1,0,0,1
"714",0,0.232999992370605,0.2,0.685975609756098,0,3.20000004768372,0,0,1,0,1,1
"715",0,0.287000007629395,0.271000003814697,0.555555555555556,0,2,0,0,0,0,1,1
"716",0,0.245,0.212999992370605,0.704225352112676,0,3.20000004768372,1,0,0,0,0,1
"717",0,0.295,0.213999996185303,0.897435897435897,0,10.6000003814697,0,0,0,0,0,1
"718",0,0.392999992370605,0.187999992370605,0.766423357664234,0,3.20000004768372,0,0,0,0,0,1
"719",0,0.33,0.29,0.649350649350649,0,3.09999990463257,0,0,0,0,0,1
"720",0,0.297999992370605,0.258999996185303,0.178571428571429,0,3.20000004768372,0,0,0,0,0,1
"721",0,0.402999992370605,0.344000015258789,0.798107255520505,0,3.20000004768372,0,0,0,0,0,1
"722",0,0.385999984741211,0.301000003814697,0.862068965517241,0,3.20000004768372,0,0,0,0,0,1
"723",1,0.382000007629395,0.222999992370605,0.95,0,3.20000004768372,0,0,0,1,1,1
"724",0,0.352000007629395,0.267000007629395,0.627615062761506,0,3.20000004768372,0,0,1,0,0,1
"725",0,0.306000003814697,0.206000003814697,0.571428571428571,0,3.20000004768372,0,0,0,0,1,1
"726",0,0.400099983215332,0.311299991607666,0.767045454545455,0,2,0,0,0,0,0,1
"727",0,0.27,0.232000007629395,0.94488188976378,0,3.09999990463257,0,0,0,0,0,1
"728",0,0.385,0.23,0.800539083557951,0,3.20000004768372,0,0,1,0,1,1
"729",0,0.212000007629395,0.177000007629395,0.875486381322957,0,3.20000004768372,0,0,0,0,0,1
"730",0,0.175,0.11,0.790540540540541,0,3.09999990463257,0,0,1,0,0,1
"731",0,0.299599990844727,0.276399993896484,0.42962962962963,0,4.30000019073486,0,0,1,0,1,1
"732",0,0.257999992370605,0.252000007629395,0.75,0,3.90000009536743,0,0,0,0,0,1
"733",0,0.266000003814697,0.261000003814697,0.411522633744856,0,2,0,0,0,0,0,1
"734",0,0.242999992370605,0.155,0.584362139917695,0,3.20000004768372,0,0,1,0,1,1
"735",0,0.155,0.133000001907349,0.8,0,3.20000004768372,0,0,1,0,0,1
"736",0,0.3,0.125,0.8,0,5.30000019073486,0,0,0,0,0,1
"737",0,0.399000015258789,0.312000007629395,0.574712643678161,0,3.90000009536743,0,0,0,0,0,1
"738",0,0.247399997711182,0.227800006866455,0.797356828193833,0,3.90000009536743,0,0,0,0,1,1
"739",0,0.395,0,0.784313725490196,0,1.79999995231628,1,0,1,1,0,1
"740",0,0.36,0.2,0.8,0,2,0,0,0,0,1,1
"741",1,0.43,0.43,0.642317380352645,0,3.09999990463257,1,0,0,0,0,1
"742",0,0.39,0.19,0.8,0,5.30000019073486,0,0,0,0,0,1
"743",0,0.33,0.27,0.758620689655172,0,3.20000004768372,0,0,0,0,0,1
"744",0,0.35,0.2,0.620689655172414,0,10.6000003814697,1,0,1,0,0,1
"745",0,0.33,0.26,0.8,0,2,0,0,0,0,0,1
"746",0,0.43,0.32,0.316091954022989,0,4.30000019073486,0,0,0,0,0,1
"747",0,0.29,0.28,0.625,0,3.09999990463257,0,0,0,0,1,1
"748",0,0.28,0.24,0.783582089552239,0,3.20000004768372,0,0,0,0,0,1
"749",0,0.4,0.18,0.604166666666667,0,3.09999990463257,0,0,0,0,1,1
"750",0,0.37,0.22,0.786885245901639,0,3.90000009536743,0,0,0,0,0,1
"751",0,0.33,0.33,0.512820512820513,0,3.20000004768372,0,0,0,0,0,1
"752",0,0.28,0.24,0.796875,0,1.79999995231628,0,0,0,0,0,1
"753",0,0.36,0.31,0.631067961165049,0,10.6000003814697,0,0,0,0,0,1
"754",0,0.45,0.18,0.87,1,8.89999961853027,1,0,0,0,1,1
"755",0,0.3,0.13,0.5,0,3.09999990463257,0,0,0,0,0,1
"756",0,0.38,0.21,0.353982300884956,0,3.90000009536743,1,0,0,0,1,1
"757",0,0.29,0.29,0.333333333333333,0,3.09999990463257,0,0,0,0,1,1
"758",0,0.33,0.31,0.576923076923077,0,3.90000009536743,1,0,0,0,0,1
"759",0,0.21,0.21,0.462962962962963,1,3.20000004768372,0,0,0,0,0,1
"760",0,0.31,0.22,0.712328767123288,0,1.79999995231628,0,0,1,1,0,1
"761",0,0.19,0.19,0.663366336633663,0,3.20000004768372,0,0,1,1,1,1
"762",0,0.36,0.36,0.611111111111111,0,3.20000004768372,0,0,1,1,1,1
"763",0,0.35,0.28,0.688372093023256,0,1.79999995231628,0,0,1,1,0,1
"764",0,0.37,0.28,0.887323943661972,0,3.90000009536743,0,0,0,1,1,1
"765",0,0.34,0.28,0.792307692307692,0,3.20000004768372,0,0,0,0,1,1
"766",0,0.33,0.27,0.8,0,3.20000004768372,0,0,1,0,0,1
"767",0,0.31,0.3,0.470238095238095,0,3.20000004768372,0,0,0,0,1,1
"768",0,0.345800018310547,0.345800018310547,0.565217391304348,0,3.20000004768372,0,0,1,0,1,1
"769",0,0.42,0.32,0.940909090909091,0,4.30000019073486,1,0,0,1,0,1
"770",0,0.38,0.28,1,0,3.20000004768372,0,0,1,1,1,1
"771",0,0.35,0.26,0.615384615384615,0,3.09999990463257,0,0,1,1,1,1
"772",0,0.33,0.27,0.605769230769231,0,3.20000004768372,0,0,1,0,1,1
"773",0,0.24,0.24,0.884615384615385,0,3.90000009536743,0,0,1,1,0,1
"774",0,0.280900001525879,0.239699993133545,0.876190476190476,0,1.79999995231628,0,0,1,1,1,1
"775",0,0.32,0.32,0.732283464566929,0,2,0,0,1,0,1,1
"776",0,0.16,0.1,0.72,0,3.20000004768372,0,0,0,1,0,1
"777",0,0.25,0.13,0.8,0,1.79999995231628,1,0,0,1,0,1
"778",0,0.35,0.32,0.8,0,3.20000004768372,1,0,1,0,1,1
"779",0,0.38,0.3,0.523529411764706,0,3.20000004768372,0,0,1,1,1,1
"780",0,0.32,0.31,0.80952380952381,0,3.20000004768372,0,0,1,1,1,1
"781",0,0.35,0.23,0.772727272727273,0,3.20000004768372,0,0,0,1,1,1
"782",0,0.27,0.2,0.721461187214612,0,3.20000004768372,0,0,0,1,1,0
"783",0,0.25,0.22,0.904761904761905,0,3.90000009536743,0,0,1,1,0,1
"784",0,0.29,0.22,1.01398601398601,0,3.09999990463257,0,0,1,1,0,1
"785",0,0.271200008392334,0.271200008392334,0.647619047619048,0,3.20000004768372,0,0,1,1,1,1
"786",0,0.32,0.27,0.847619047619048,0,2,0,0,1,1,1,1
"787",0,0.31,0.19,0.771428571428571,0,3.20000004768372,0,0,0,1,1,1
"788",0,0.37,0.23,0.819047619047619,0,3.90000009536743,0,0,1,1,1,1
"789",0,0.58,0.58,0.819047619047619,0,3.20000004768372,0,0,1,1,1,1
"790",0,0.33,0.27,0.85981308411215,0,3.59999990463257,0,0,1,1,0,1
"791",0,0.16,0.12,0.840625,0,3.20000004768372,0,0,0,1,1,1
"792",0,0.38,0.31,0.8,0,3.20000004768372,0,0,1,1,1,1
"793",0,0.34,0.31,0.727272727272727,0,1.79999995231628,0,0,0,1,0,1
"794",1,0.39,0.26,0.93437150805631,0,3.20000004768372,0,0,0,1,0,1
"795",1,0.45,0.2,0.948453608247423,0,3.20000004768372,0,0,0,1,0,0
"796",1,0.51,0.41,0.941176470588235,0,5.30000019073486,0,0,0,1,1,1
"797",1,0.43,0.33,0.794392523364486,1,3.20000004768372,0,0,1,1,0,0
"798",1,0.31,0.27,0.80952380952381,0,3.20000004768372,0,1,1,1,1,1
"799",1,0.46,0.33,0.315789473684211,0,1.79999995231628,0,0,0,1,1,1
"800",1,0.24,0.24,0.978260869565217,1,10.6000003814697,0,0,0,1,1,1
"801",0,0.22,0.19,1.95,0,3.20000004768372,0,1,1,1,0,1
"802",1,0.22,0.19,0.95,0,4.30000019073486,0,1,1,1,0,1
"803",1,0.18,0.05,0.1875,0,2,0,0,1,1,1,1
"804",1,0.66,0.31,0.902564102564103,0,3.20000004768372,0,0,1,0,1,1
"805",1,0.59,0.24,0.941176470588235,0,10.6000003814697,0,1,1,1,0,1
"806",1,0.35,0.32,0.940594059405941,1,3.90000009536743,0,1,1,1,1,1
"807",1,0.52,0.51,0.949640287769784,0,3.20000004768372,0,1,0,1,1,1
"808",1,0.42,0.27,0.878571428571429,0,3.20000004768372,0,1,0,1,0,1
"809",1,0.41,0.34,0.993873424548141,1,3.20000004768372,0,1,0,1,0,1
"810",1,0.49,0.33,0.623762376237624,0,3.20000004768372,0,1,1,1,0,1
"811",1,0.46,0.36,0.714285714285714,0,3.20000004768372,0,0,1,1,0,1
"812",1,0.25,0.19,0.448,0,1.79999995231628,0,0,0,1,1,1
"813",1,0.39,0.28,0.752688172043011,1,2,0,1,1,1,1,1
"814",1,0.41,0.34,0.859375,0,2,0,1,0,0,0,1
"815",1,0.26,0.26,0.75,0,3.20000004768372,0,0,1,1,1,1
"816",1,0.36,0.25,0.85,0,3.20000004768372,0,0,1,1,1,1
"817",1,0.39,0.34,0.897097625329815,0,3.20000004768372,0,0,0,1,1,1
"818",1,0.36,0.26,0.857142857142857,1,3.90000009536743,0,0,1,1,1,1
"819",1,0.252999992370605,0.237000007629395,0.817307692307692,1,3.90000009536743,0,1,1,1,1,1
"820",1,0.83,0.49,0.945578231292517,0,3.90000009536743,0,0,0,1,1,1
"821",1,0.34,0.23,0.976470588235294,0,2,0,1,0,1,0,1
"822",0,0.26,0.26,0.552147239263804,0,3.20000004768372,0,0,0,0,0,1
"823",1,0.28,0.23,0.830769230769231,0,3.20000004768372,1,1,0,0,1,1
"824",1,0.34,0.28,0.803571428571429,0,5.30000019073486,0,0,0,0,1,1
"825",0,0.37,0.23,0.69672131147541,0,3.20000004768372,0,0,0,0,1,1
"826",1,0.23,0.18,0.608391608391608,0,10.6000003814697,1,0,0,0,0,1
"827",0,0.31,0.26,0.818181818181818,0,3.20000004768372,0,0,0,0,0,1
"828",0,0.36,0.27,0.646017699115044,0,3.20000004768372,0,0,0,0,0,1
"829",0,0.41,0.4,0.73469387755102,0,10.6000003814697,0,0,0,0,0,1
"830",0,0.31,0.3,0.798387096774194,0,3.20000004768372,0,0,0,0,1,1
"831",0,0.44,0.4,0.673575129533679,0,5.30000019073486,0,0,0,0,0,1
"832",0,0.37,0.28,0.224719101123595,0,1.79999995231628,0,0,0,0,0,1
"833",0,0.39,0.31,0.5,0,3.20000004768372,0,0,0,0,0,1
"834",0,0.38,0.28,0.666666666666667,0,10.6000003814697,0,0,0,0,0,1
"835",0,0.45,0.21,0.307692307692308,0,4.30000019073486,0,0,1,0,1,1
"836",0,0.34,0.31,0.636942675159236,0,2,0,0,0,0,0,1
"837",0,0.34,0.22,0.8,0,3.09999990463257,0,0,1,0,1,1
"838",0,0.36,0.32,0.66996699669967,0,3.20000004768372,0,0,0,0,0,1
"839",1,0.54,0.47,0.956140350877193,1,3.20000004768372,0,0,0,0,0,1
"840",0,0.35,0.22,0.8,0,3.20000004768372,0,0,1,0,0,1
"841",0,0.33,0.22,0.795348837209302,0,3.20000004768372,0,0,0,0,0,1
"842",0,0.35,0.3,0.795348837209302,0,5.30000019073486,0,0,0,0,0,1
"843",0,0.31,0.28,0.652849740932642,0,3.90000009536743,0,0,0,0,0,1
"844",1,0.25,0.22,0.797546012269939,0,3.20000004768372,0,0,0,0,0,1
"845",0,0.37,0.27,0.811594202898551,0,3.90000009536743,0,1,0,0,0,1
"846",0,0.27,0.26,0.893939393939394,0,10.6000003814697,0,0,0,0,0,1
"847",0,0.27,0.2,0.426470588235294,0,3.90000009536743,0,0,0,0,0,1
"848",0,0.36,0.28,0.793103448275862,0,5.30000019073486,0,0,0,0,0,1
"849",0,0.21,0.18,0.6,0,3.20000004768372,0,0,0,0,0,1
"850",0,0.3,0.23,0.9,0,3.20000004768372,0,0,0,0,1,1
"851",0,0.34,0.26,0.878571428571429,0,3.20000004768372,0,0,0,0,0,1
"852",0,0.29,0.24,0.795,0,3.20000004768372,1,0,0,0,0,1
"853",0,0.4,0.22,0.944,0,3.09999990463257,0,0,0,0,1,1
"854",0,0.3,0.23,0.73125,0,3.20000004768372,0,0,0,0,0,1
"855",0,0.26,0.26,0.188524590163934,0,4.30000019073486,0,0,0,0,1,1
"856",0,0.28,0.28,0.902857142857143,0,3.09999990463257,0,0,0,0,0,1
"857",0,0.39,0.23,0.655737704918033,0,3.20000004768372,0,0,0,0,0,1
"858",0,0.22,0.156999998092651,0.887417218543046,0,3.20000004768372,0,0,1,0,0,1
"859",0,0.281000003814697,0.221000003814697,0.589285714285714,0,3.09999990463257,0,0,0,0,0,1
"860",0,0.35,0.302999992370605,0.883870967741936,0,5.30000019073486,0,0,0,0,0,1
"861",0,0.362000007629395,0.276000003814697,0.947368421052632,0,10.6000003814697,0,0,0,0,0,1
"862",0,0.344799995422363,0.2125,0.9,0,1.79999995231628,0,0,1,0,1,1
"863",0,0.364000015258789,0.276000003814697,0.925742574257426,0,3.20000004768372,1,0,0,0,0,1
"864",0,0.176000003814697,0.172999992370605,0.764444444444444,0,3.90000009536743,0,0,0,0,0,1
"865",0,0.374000015258789,0.317199993133545,0.933333333333333,0,1.79999995231628,0,0,0,0,0,1
"866",0,0.359000015258789,0.342000007629395,0.842105263157895,0,3.09999990463257,0,0,0,0,0,1
"867",0,0.283999996185303,0.253999996185303,0.357512953367876,0,3.20000004768372,0,0,0,0,1,1
"868",0,0.336100006103516,0.3175,0.792452830188679,0,3.90000009536743,0,0,0,0,1,1
"869",0,0.255,0.171000003814697,0.791489361702128,1,3.90000009536743,0,0,0,1,0,0
"870",0,0.311100006103516,0.300799999237061,0.9,0,3.20000004768372,0,0,0,0,1,1
"871",0,0.325999984741211,0.268999996185303,0.930232558139535,0,2,0,0,0,0,0,1
"872",0,0.32810001373291,0.3075,0.797101449275362,0,3.20000004768372,0,0,1,0,1,1
"873",0,0.38,0.3,0.738255033557047,0,3.90000009536743,0,0,0,0,0,1
"874",0,0.322000007629395,0.312999992370605,0.8,0,3.20000004768372,0,0,0,0,0,1
"875",1,0.316000003814697,0.212000007629395,0.661764705882353,0,3.20000004768372,0,0,0,0,0,1
"876",0,0.225,0.221000003814697,0.966292134831461,0,3.09999990463257,0,0,1,0,1,1
"877",0,0.223600006103516,0.216900005340576,0.943181818181818,0,2,0,0,1,0,1,1
"878",0,0.222999992370605,0.222999992370605,0.6875,0,2,0,0,0,0,1,1
"879",0,0.168999996185303,0.11,0.943181818181818,0,3.20000004768372,0,0,1,0,1,1
"880",0,0.422000007629395,0.370999984741211,0.705202312138728,0,3.20000004768372,1,0,0,0,1,1
"881",0,0.326199989318848,0.198899993896484,0.384615384615385,0,5.30000019073486,0,0,0,0,0,1
"882",0,0.318999996185303,0.282000007629395,0.5,0,3.09999990463257,0,0,0,0,0,1
"883",0,0.44,0.32,0.65034965034965,0,4.30000019073486,1,0,0,0,1,1
"884",0,0.382000007629395,0.266000003814697,0.8,0,3.20000004768372,0,0,0,1,0,1
"885",0,0.303999996185303,0.245,0.879518072289157,0,3.20000004768372,0,0,0,0,0,1
"886",0,0.34,0.18,0.294117647058824,1,10.6000003814697,1,0,0,0,1,1
"887",0,0.322000007629395,0.215,0.787234042553192,0,3.09999990463257,0,0,0,0,1,1
"888",0,0.379000015258789,0.318999996185303,0.794871794871795,0,3.09999990463257,0,0,0,0,0,1
"889",0,0.65,0.44,0.571428571428571,1,3.20000004768372,1,0,0,0,0,1
"890",0,0.318999996185303,0.311599998474121,0.583333333333333,0,3.20000004768372,0,0,1,0,1,1
"891",0,0.4075,0.298999996185303,0.704347826086957,0,3.90000009536743,0,0,0,0,0,1
"892",0,0.359199981689453,0.295,0.873015873015873,0,3.09999990463257,0,0,0,0,1,1
"893",0,0.195599994659424,0.145100002288818,0.5625,0,3.20000004768372,0,0,0,0,0,1
"894",0,0.296000003814697,0.27,0.699481865284974,0,3.20000004768372,0,0,0,0,1,1
"895",0,0.357000007629395,0.298999996185303,0.92156862745098,0,3.09999990463257,0,0,0,0,1,1
"896",0,0.362000007629395,0.217000007629395,0.947826086956522,0,3.20000004768372,0,0,0,0,1,1
"897",0,0.306000003814697,0.277999992370605,0.711864406779661,0,3.20000004768372,0,0,1,0,1,1
"898",0,0.275,0.256000003814697,0.9,0,3.20000004768372,0,0,0,0,1,1
"899",0,0.307399997711182,0.302299995422363,0.575384615384615,0,3.09999990463257,0,0,0,0,0,1
"900",0,0.324000015258789,0.262999992370605,0.754385964912281,0,3.20000004768372,1,0,0,0,1,1
"901",0,0.227999992370605,0.227999992370605,0.290697674418605,0,4.30000019073486,0,0,0,0,0,1
"902",0,0.374900016784668,0.307099990844727,0.87843137254902,0,3.09999990463257,0,0,0,1,0,1
"903",0,0.402999992370605,0.241000003814697,0.524444444444444,0,3.20000004768372,0,0,0,0,0,1
"904",0,0.454000015258789,0.166000003814697,0.666666666666667,0,10.6000003814697,0,0,0,0,0,1
"905",0,0.277999992370605,0.167000007629395,0.511627906976744,0,3.09999990463257,0,0,0,0,0,1
"906",0,0.287299995422363,0.251399993896484,0.761904761904762,0,3.20000004768372,0,0,0,0,0,1
"907",0,0.266000003814697,0.212000007629395,0.89,0,2,0,0,0,0,0,1
"908",0,0.334000015258789,0.268999996185303,0.89047619047619,0,1.79999995231628,0,0,0,0,1,1
"909",0,0.173999996185303,0.17,0.429885057471264,0,3.20000004768372,0,0,0,0,1,1
"910",0,0.332999992370605,0.267999992370605,0.775,0,5.30000019073486,0,0,0,0,0,1
"911",0,0.332999992370605,0.33,0.464285714285714,0,3.09999990463257,0,0,0,0,0,1
"912",0,0.382000007629395,0.282000007629395,0.837037037037037,0,3.20000004768372,0,0,0,1,0,1
"913",0,0.163999996185303,0.145,0.324090121317158,0,5.30000019073486,0,0,0,0,0,1
"914",0,0.241000003814697,0.236000003814697,0.697674418604651,0,2,0,0,1,0,1,1
"915",0,0.297000007629395,0.285,0.618556701030928,0,1.79999995231628,0,0,0,0,1,1
"916",0,0.322999992370605,0.297000007629395,0.615384615384615,0,3.20000004768372,0,0,1,0,1,1
"917",0,0.29,0.15,0.774193548387097,0,1.79999995231628,0,0,0,0,0,1
"918",0,0.340999984741211,0.268999996185303,0.86875,0,3.09999990463257,0,0,0,0,0,1
"919",0,0.414000015258789,0.402000007629395,0.767741935483871,0,3.20000004768372,0,0,0,0,1,1
"920",0,0.266000003814697,0.188999996185303,0.894409937888199,0,3.09999990463257,0,0,0,0,0,1
"921",0,0.259400005340576,0.248600006103516,0.665116279069767,0,3.90000009536743,0,0,0,0,1,1
"922",0,0.489900016784668,0.265100002288818,0.632701421800948,0,3.09999990463257,1,0,0,0,0,1
"923",0,0.266000003814697,0.131000003814697,0.547945205479452,0,4.30000019073486,0,0,0,0,0,1
"924",0,0.221000003814697,0.217999992370605,0.758196721311475,0,3.90000009536743,0,0,1,0,0,1
"925",0,0.403699989318848,0.315499992370605,0.8,0,3.90000009536743,0,0,0,0,0,1
"926",0,0.21,0.21,0.476190476190476,0,3.20000004768372,0,0,0,0,0,1
"927",0,0.303999996185303,0.275,0.8,0,3.59999990463257,0,0,0,0,1,1
"928",0,0.389000015258789,0.303999996185303,0.783783783783784,0,3.20000004768372,0,0,0,1,1,1
"929",0,0.375,0.276000003814697,0.779874213836478,0,3.09999990463257,0,0,0,0,0,1
"930",0,0.322999992370605,0.282999992370605,0.708860759493671,0,1.79999995231628,0,0,1,0,1,1
"931",0,0.318999996185303,0.277999992370605,0.466666666666667,0,10.6000003814697,0,0,0,0,0,1
"932",0,0.302000007629395,0.285,0.774468085106383,0,3.20000004768372,0,0,0,0,0,1
"933",0,0.361399993896484,0.337000007629395,0.82,0,2,0,0,0,0,1,1
"934",0,0.3,0.288999996185303,0.883870967741936,0,2,0,0,0,0,0,1
"935",0,0.208999996185303,0.133000001907349,0.727272727272727,0,3.20000004768372,0,0,0,0,0,1
"936",0,0.400999984741211,0.276000003814697,0.880952380952381,1,3.20000004768372,0,0,1,1,1,1
